dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1694656800,2023-09-14 02:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,11.06,10000,9.15,10.52,10.5,12.17,1023,,,88,0.51,0,,,,,,20,741,Fog,fog,50n
1694660400,2023-09-14 03:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,10.72,10000,8.82,10.15,9.94,12.17,1023,,,88,1.03,70,,,,,,20,741,Fog,fog,50n
1694664000,2023-09-14 04:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,10.88,10000,8.63,10.27,9.95,12.17,1023,,,86,1.34,168,1.79,,,,,0,800,Clear,sky is clear,01n
1694667600,2023-09-14 05:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,10.8,10000,9.06,10.26,9.93,12.19,1023,,,89,1.03,0,,,,,,0,800,Clear,sky is clear,01n
1694671200,2023-09-14 06:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,11.29,10000,9.55,10.8,9.95,12.19,1023,,,89,1.79,132,1.79,,,,,0,800,Clear,sky is clear,01d
1694674800,2023-09-14 07:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,13.13,10000,11.02,12.77,12.17,14.41,1023,,,87,2.24,150,2.68,,,,,0,800,Clear,sky is clear,01d
1694678400,2023-09-14 08:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,15.66,10000,11.84,15.32,14.95,16.62,1023,,,78,2.57,170,,,,,,0,800,Clear,sky is clear,01d
1694682000,2023-09-14 09:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,17.09,10000,13.23,16.89,16.06,18.29,1023,,,78,2.57,190,,,,,,0,800,Clear,sky is clear,01d
1694685600,2023-09-14 10:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,18.78,10000,13.63,18.59,18.26,19.4,1023,,,72,2.24,203,4.47,,,,,20,801,Clouds,few clouds,02d
1694689200,2023-09-14 11:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,19.88,10000,12.88,19.59,18.82,20.52,1023,,,64,2.57,150,,,,,,20,801,Clouds,few clouds,02d
1694692800,2023-09-14 12:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,20.67,10000,12.38,20.33,19.37,21.64,1022,,,59,2.68,163,4.47,,,,,40,802,Clouds,scattered clouds,03d
1694696400,2023-09-14 13:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,21.02,10000,11.64,20.61,19.93,21.64,1022,,,55,2.68,152,3.58,,,,,20,801,Clouds,few clouds,02d
1694700000,2023-09-14 14:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,21.2,10000,11.25,20.76,20.49,22.74,1022,,,53,3.58,139,4.47,,,,,20,801,Clouds,few clouds,02d
1694703600,2023-09-14 15:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,21.04,10000,11.1,20.58,19.95,22.19,1021,,,53,2.06,160,,,,,,20,801,Clouds,few clouds,02d
1694707200,2023-09-14 16:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,20.79,10000,11.43,20.36,19.94,21.64,1021,,,55,2.57,160,,,,,,20,801,Clouds,few clouds,02d
1694710800,2023-09-14 17:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,19.98,10000,11.99,19.6,19.38,20.52,1021,,,60,2.06,190,,,,,,20,801,Clouds,few clouds,02d
1694714400,2023-09-14 18:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,18.31,10000,12.08,17.95,17.16,18.86,1021,,,67,2.06,140,,,,,,0,800,Clear,sky is clear,01d
1694718000,2023-09-14 19:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,16.68,10000,11.82,16.31,15.5,17.74,1021,,,73,1.03,0,,,,,,0,800,Clear,sky is clear,01n
1694721600,2023-09-14 20:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,15.54,10000,11.13,15.11,14.93,16.08,1021,,,75,2.57,100,,,,,,0,800,Clear,sky is clear,01n
1694725200,2023-09-14 21:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,15.26,10000,12.21,14.98,14.37,15.53,1021,,,82,2.57,110,,,,,,0,800,Clear,sky is clear,01n
1694728800,2023-09-14 22:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,14.97,10000,11.17,14.56,13.84,16.06,1021,,,78,3.09,110,,,,,,0,800,Clear,sky is clear,01n
1694732400,2023-09-14 23:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,14.9,10000,11.29,14.51,13.84,16.07,1021,,,79,3.6,120,,,,,,0,800,Clear,sky is clear,01n
1694736000,2023-09-15 00:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,14.09,10000,10.7,13.64,13.26,14.41,1021,,,80,3.6,120,,,,,,0,800,Clear,sky is clear,01n
1694739600,2023-09-15 01:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,13.86,10000,10.47,13.39,13.28,14.4,1020,,,80,3.09,120,,,,,,0,800,Clear,sky is clear,01n
1694743200,2023-09-15 02:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,12.89,10000,10.08,12.4,11.61,13.85,1020,,,83,1.54,80,,,,,,0,800,Clear,sky is clear,01n
1694746800,2023-09-15 03:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,12.7,10000,9.89,12.19,11.61,13.84,1020,,,83,2.24,158,4.02,,,,,0,800,Clear,sky is clear,01n
1694750400,2023-09-15 04:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,12.46,10000,10.01,11.98,11.6,13.28,1019,,,85,1.79,146,2.24,,,,,0,800,Clear,sky is clear,01n
1694754000,2023-09-15 05:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,12.27,10000,10,11.8,11.6,13.28,1019,,,86,1.54,90,,,,,,0,800,Clear,sky is clear,01n
1694757600,2023-09-15 06:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,12.23,10000,9.96,11.75,11.05,13.3,1019,,,86,1.34,109,2.24,,,,,0,800,Clear,sky is clear,01d
1694761200,2023-09-15 07:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,14.11,10000,10.53,13.64,13.28,14.97,1019,,,79,2.24,150,2.68,,,,,0,800,Clear,sky is clear,01d
1694764800,2023-09-15 08:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,16.26,10000,11.62,15.87,14.93,17.18,1019,,,74,2.68,160,3.58,,,,,0,800,Clear,sky is clear,01d
1694768400,2023-09-15 09:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,18.1,10000,12.55,17.79,17.17,18.86,1019,,,70,2.68,124,2.68,,,,,0,800,Clear,sky is clear,01d
1694772000,2023-09-15 10:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,19.42,10000,12.68,19.11,18.28,19.97,1019,,,65,4.12,120,,,,,,0,800,Clear,sky is clear,01d
1694775600,2023-09-15 11:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,20.83,10000,12.53,20.51,19.93,21.63,1018,,,59,3.09,110,,,,,,0,800,Clear,sky is clear,01d
1694779200,2023-09-15 12:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,21.29,10000,12.44,20.96,20.5,22.18,1018,,,57,4.12,120,,,,,,20,801,Clouds,few clouds,02d
1694782800,2023-09-15 13:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,21.44,10000,12.31,21.1,20.5,22.19,1017,,,56,3.6,120,,,,,,20,801,Clouds,few clouds,02d
1694786400,2023-09-15 14:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,21.65,10000,12.77,21.36,20.5,22.74,1017,,,57,2.57,130,,,,,,20,801,Clouds,few clouds,02d
1694790000,2023-09-15 15:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,21.68,10000,12.8,21.39,21.06,22.74,1016,,,57,3.09,130,,,,,,20,801,Clouds,few clouds,02d
1694793600,2023-09-15 16:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,21.53,10000,13.44,21.31,20.5,22.18,1016,,,60,4.12,120,,,,,,20,801,Clouds,few clouds,02d
1694797200,2023-09-15 17:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,20.25,10000,13.93,20.08,19.4,20.52,1016,,,67,2.06,110,,,,,,20,801,Clouds,few clouds,02d
1694800800,2023-09-15 18:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,19.32,10000,13.93,19.16,18.28,19.96,1016,,,71,2.06,130,,,,,,0,800,Clear,sky is clear,01n
1694804400,2023-09-15 19:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,17.77,10000,13.08,17.53,16.61,18.86,1016,,,74,2.06,100,,4.32,,,,0,502,Rain,heavy intensity rain,10n
1694808000,2023-09-15 20:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,16.27,10000,13.2,16.09,14.93,17.75,1016,,,82,2.57,100,,,,,,0,800,Clear,sky is clear,01n
1694811600,2023-09-15 21:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,16.35,10000,12.9,16.13,14.93,17.19,1016,,,80,3.09,90,,,,,,0,800,Clear,sky is clear,01n
1694815200,2023-09-15 22:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,15.77,10000,12.71,15.54,14.93,16.64,1015,,,82,3.09,110,,,,,,0,800,Clear,sky is clear,01n
1694818800,2023-09-15 23:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,14.83,10000,11.79,14.51,13.82,15.53,1015,,,82,2.06,80,,,,,,0,800,Clear,sky is clear,01n
1694822400,2023-09-16 00:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,14.77,10000,11.55,14.42,13.82,15.51,1015,,,81,1.54,70,,,,,,0,800,Clear,sky is clear,01n
1694826000,2023-09-16 01:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,14.03,10000,10.82,13.6,13.27,14.96,1014,,,81,2.06,70,,,,,,0,800,Clear,sky is clear,01n
1694829600,2023-09-16 02:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,14.49,10000,12,14.21,13.28,15.53,1014,,,85,1.54,80,,,,,,0,800,Clear,sky is clear,01n
1694833200,2023-09-16 03:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,13.48,10000,11.19,13.13,12.72,14.39,1014,,,86,1.03,80,,,,,,0,800,Clear,sky is clear,01n
1694836800,2023-09-16 04:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,14.02,10000,12.07,13.78,13.28,14.97,1014,,,88,1.03,0,,,,,,0,800,Clear,sky is clear,01n
1694840400,2023-09-16 05:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,14.19,10000,12.4,13.99,13.28,14.97,1014,,,89,2.06,80,,,,,,0,800,Clear,sky is clear,01n
1694844000,2023-09-16 06:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,13.83,10000,11.53,13.51,13.26,14.96,1014,,,86,1.03,60,,,,,,0,800,Clear,sky is clear,01d
1694847600,2023-09-16 07:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,16.74,10000,13.65,16.61,15.52,17.97,1014,,,82,1.03,0,,,,,,0,800,Clear,sky is clear,01d
1694851200,2023-09-16 08:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,19.62,10000,14.65,19.54,18.28,20.52,1014,,,73,1.54,100,,,,,,0,800,Clear,sky is clear,01d
1694854800,2023-09-16 09:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,21.08,10000,14.95,21.02,20.5,22.19,1015,,,68,2.24,114,2.68,,,,,0,800,Clear,sky is clear,01d
1694858400,2023-09-16 10:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,22.25,10000,14.88,22.18,21.61,23.29,1015,,,63,2.57,110,,,,,,0,800,Clear,sky is clear,01d
1694862000,2023-09-16 11:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,23.77,10000,15.29,23.74,22.72,24.4,1015,,,59,2.06,100,,,,,,0,800,Clear,sky is clear,01d
1694865600,2023-09-16 12:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,24.23,10000,14.62,24.14,23.82,24.95,1014,,,55,2.57,80,,,,,,20,801,Clouds,few clouds,02d
1694869200,2023-09-16 13:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,24.74,10000,14.81,24.68,23.84,25.52,1014,,,54,1.54,110,,,,,,20,801,Clouds,few clouds,02d
1694872800,2023-09-16 14:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,24.62,10000,14.7,24.55,23.82,25.52,1014,,,54,2.57,90,,,,,,20,801,Clouds,few clouds,02d
1694876400,2023-09-16 15:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,24,10000,14.96,23.94,23.28,24.97,1014,,,57,2.57,70,,,,,,20,801,Clouds,few clouds,02d
1694880000,2023-09-16 16:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,23.03,10000,15.36,23.01,22.18,23.86,1014,,,62,2.57,70,,,,,,0,800,Clear,sky is clear,01d
1694883600,2023-09-16 17:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,21.7,10000,15.77,21.73,20.5,22.75,1014,,,69,2.57,60,,,,,,0,800,Clear,sky is clear,01d
1694887200,2023-09-16 18:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,20.33,10000,15.55,20.35,19.93,20.52,1014,,,74,2.57,40,,,,,,0,800,Clear,sky is clear,01n
1694890800,2023-09-16 19:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,19.64,10000,15.3,19.64,19.4,20.51,1015,,,76,3.6,40,,,,,,0,800,Clear,sky is clear,01n
1694894400,2023-09-16 20:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,19.31,10000,15.58,19.36,18.29,19.97,1015,,,79,5.14,50,,,,,,20,801,Clouds,few clouds,02n
1694898000,2023-09-16 21:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,19.24,10000,14.5,19.15,18.27,19.97,1015,,,74,6.17,60,,,,,,40,802,Clouds,scattered clouds,03n
1694901600,2023-09-16 22:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,18.79,10000,14.27,18.68,17.72,19.39,1015,,,75,6.17,60,,,,,,75,803,Clouds,broken clouds,04n
1694905200,2023-09-16 23:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,18.25,10000,13.54,18.06,17.71,18.86,1015,,,74,4.63,90,,,,,,20,500,Rain,light rain,10n
1694908800,2023-09-17 00:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,18.09,10000,13.59,17.91,17.16,18.86,1015,,,75,4.12,60,,0.51,,,,75,500,Rain,light rain,10n
1694912400,2023-09-17 01:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,17.89,10000,13.4,17.69,17.16,18.3,1014,,,75,4.12,60,,0.9,,,,75,500,Rain,light rain,10n
1694916000,2023-09-17 02:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,17.8,10000,13.31,17.59,17.15,18.3,1014,,,75,4.12,60,,1.24,,,,20,501,Rain,moderate rain,10n
1694919600,2023-09-17 03:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,17.87,10000,13.38,17.67,17.15,18.3,1014,,,75,4.12,60,,1.71,,,,0,501,Rain,moderate rain,10n
1694923200,2023-09-17 04:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,17.44,10000,13.96,17.33,16.61,18.3,1014,,,80,4.12,60,,2.32,,,,75,310,Drizzle,light intensity drizzle rain,09n
1694923200,2023-09-17 04:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,17.44,10000,13.96,17.33,16.61,18.3,1014,,,80,4.12,60,,2.32,,,,75,501,Rain,moderate rain,10n
1694926800,2023-09-17 05:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,17.24,10000,14.33,17.19,16.61,17.75,1013,,,83,4.63,50,,0.25,,,,40,310,Drizzle,light intensity drizzle rain,09n
1694926800,2023-09-17 05:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,17.24,10000,14.33,17.19,16.61,17.75,1013,,,83,4.63,50,,0.25,,,,40,500,Rain,light rain,10n
1694930400,2023-09-17 06:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,17.52,10000,14.42,17.47,17.17,18.28,1014,,,82,5.66,50,,1.08,,,,75,501,Rain,moderate rain,10d
1694934000,2023-09-17 07:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,17.25,10000,13.96,17.15,16.62,18.28,1013,,,81,5.66,60,,1.15,,,,75,501,Rain,moderate rain,10d
1694937600,2023-09-17 08:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,16.07,8000,13.55,15.95,15.49,17.19,1013,,,85,6.17,70,,0.85,,,,75,520,Rain,light intensity shower rain,09d
1694941200,2023-09-17 09:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,16.07,10000,14.08,16.03,15.5,16.64,1013,,,88,5.14,60,,1.27,,,,75,501,Rain,moderate rain,10d
1694944800,2023-09-17 10:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,16.68,6000,15.54,16.83,16.05,17.17,1013,,,93,3.09,60,,0.56,,,,75,310,Drizzle,light intensity drizzle rain,09d
1694944800,2023-09-17 10:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,16.68,6000,15.54,16.83,16.05,17.17,1013,,,93,3.09,60,,0.56,,,,75,500,Rain,light rain,10d
1694948400,2023-09-17 11:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,17.49,10000,14.94,17.51,16.63,18.85,1013,,,85,4.63,70,,,,,,75,803,Clouds,broken clouds,04d
1694952000,2023-09-17 12:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,17.92,10000,14.62,17.88,17.16,18.86,1012,,,81,4.12,80,,,,,,100,804,Clouds,overcast clouds,04d
1694955600,2023-09-17 13:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,17.98,10000,14.86,17.97,17.17,19.41,1012,,,82,2.57,110,,,,,,100,804,Clouds,overcast clouds,04d
1694959200,2023-09-17 14:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,18.34,8000,15.02,18.34,17.73,19.41,1012,,,81,1.54,150,,,,,,75,803,Clouds,broken clouds,04d
1694962800,2023-09-17 15:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,18.61,6000,14.9,18.59,17.73,19.97,1012,,,79,2.06,160,,,,,,75,803,Clouds,broken clouds,04d
1694966400,2023-09-17 16:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,18.41,8000,14.9,18.4,17.73,19.41,1011,,,80,2.57,160,,,,,,75,803,Clouds,broken clouds,04d
1694970000,2023-09-17 17:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,18.25,8000,15.69,18.35,17.71,18.86,1011,,,85,3.13,188,3.13,,,,,75,803,Clouds,broken clouds,04d
1694973600,2023-09-17 18:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,17.96,7000,15.77,18.08,16.97,18.86,1010,,,87,1.54,170,,,,,,20,801,Clouds,few clouds,02n
1694977200,2023-09-17 19:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,17.13,6000,14.95,17.17,16.61,17.75,1010,,,87,1.54,120,,,,,,100,804,Clouds,overcast clouds,04n
1694980800,2023-09-17 20:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,16.92,4000,15.1,16.99,15.97,17.75,1010,,,89,2.06,90,,,,,,100,701,Mist,mist,50n
1694984400,2023-09-17 21:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,17.15,3100,15.5,17.27,16.61,17.75,1009,,,90,1.03,80,,,,,,100,701,Mist,mist,50n
1694984400,2023-09-17 21:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,17.15,3100,15.5,17.27,16.61,17.75,1009,,,90,1.03,80,,,,,,100,741,Fog,fog,50n
1694988000,2023-09-17 22:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,17.61,4000,15.95,17.78,17.16,17.97,1008,,,90,3.09,90,,,,,,99,701,Mist,mist,50n
1694991600,2023-09-17 23:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,17.67,6000,16.01,17.84,17.16,18.29,1007,,,90,3.09,110,,,,,,100,804,Clouds,overcast clouds,04n
1694995200,2023-09-18 00:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,17.8,9000,16.65,18.06,17.18,18.29,1007,,,93,3.6,110,,,,,,99,804,Clouds,overcast clouds,04n
1694998800,2023-09-18 01:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,18.4,10000,16.9,18.67,17.73,18.97,1005,,,91,4.12,110,,,,,,0,800,Clear,sky is clear,01n
1695002400,2023-09-18 02:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,18.92,10000,17.07,19.19,18.29,19.97,1004,,,89,4.63,120,,,,,,75,803,Clouds,broken clouds,04n
1695006000,2023-09-18 03:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,18.76,10000,16.91,19.02,18.29,19.41,1004,,,89,4.12,150,,0.25,,,,75,500,Rain,light rain,10n
1695009600,2023-09-18 04:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,18.86,9000,16.83,19.1,18.27,19.41,1004,,,88,2.57,160,,0.51,,,,40,520,Rain,light intensity shower rain,09n
1695013200,2023-09-18 05:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,18.64,9000,16.79,18.88,17.73,19.38,1002,,,89,2.24,196,5.81,6.86,,,,75,200,Thunderstorm,thunderstorm with light rain,11n
1695013200,2023-09-18 05:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,18.64,9000,16.79,18.88,17.73,19.38,1002,,,89,2.24,196,5.81,6.86,,,,75,502,Rain,heavy intensity rain,10n
1695016800,2023-09-18 06:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,18.61,10000,17.11,18.9,17.73,18.97,1002,,,91,3.6,190,,0.25,,,,40,500,Rain,light rain,10d
1695020400,2023-09-18 07:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,18.63,10000,16.96,18.9,17.73,18.97,1002,,,90,3.09,160,,0.17,,,,20,500,Rain,light rain,10d
1695024000,2023-09-18 08:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,19.26,10000,17.58,19.59,18.28,19.97,1003,,,90,4.63,190,,,,,,20,801,Clouds,few clouds,02d
1695027600,2023-09-18 09:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,19.97,10000,17.19,20.22,19.4,21.04,1003,,,84,8.23,220,,0.25,,,,75,500,Rain,light rain,10d
1695031200,2023-09-18 10:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,20.72,10000,16.55,20.86,19.94,21.64,1002,,,77,9.26,210,,,,,,40,802,Clouds,scattered clouds,03d
1695034800,2023-09-18 11:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,21.47,10000,16.86,21.63,20.49,22.19,1003,,,75,9.26,210,,,,,,40,802,Clouds,scattered clouds,03d
1695038400,2023-09-18 12:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,22.29,10000,16.33,22.38,21.06,23.3,1003,,,69,8.75,210,,,,,,40,802,Clouds,scattered clouds,03d
1695042000,2023-09-18 13:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,22.36,10000,15.94,22.4,21.04,23.3,1002,,,67,9.26,210,,,,,,40,802,Clouds,scattered clouds,03d
1695045600,2023-09-18 14:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,22.48,10000,16.05,22.53,21.6,23.3,1001,,,67,9.26,190,,,,,,20,801,Clouds,few clouds,02d
1695049200,2023-09-18 15:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,19.99,,16.24,20.11,18.85,20.52,1001,,,79,8.05,181,13.41,2.16,,,,96,501,Rain,moderate rain,10d
1695052800,2023-09-18 16:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,18.48,10000,15.54,18.55,17.74,19.39,1001,,,83,9.77,190,,0.67,,,,20,500,Rain,light rain,10d
1695056400,2023-09-18 17:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,18.17,10000,15.05,18.18,17.71,18.97,1001,,,82,9.26,220,14.92,1.02,,,,40,501,Rain,moderate rain,10d
1695060000,2023-09-18 18:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,17.79,10000,15.24,17.84,17.17,18.3,1001,,,85,9.26,230,,1.98,,,,75,520,Rain,light intensity shower rain,09n
1695063600,2023-09-18 19:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,17.62,10000,15.79,17.76,17.17,18.27,1002,,,89,9.77,230,,1.93,,,,75,501,Rain,moderate rain,10n
1695067200,2023-09-18 20:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,17.62,10000,13.54,17.45,16.63,18.3,1003,,,77,9.77,250,,0.29,,,,20,500,Rain,light rain,10n
1695070800,2023-09-18 21:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,16.68,10000,12.63,16.41,16.06,17.72,1004,,,77,7.72,270,,0.38,,,,40,520,Rain,light intensity shower rain,09n
1695074400,2023-09-18 22:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,15.07,10000,11.27,14.67,14.39,15.53,1005,,,78,7.2,270,,0.25,,,,20,500,Rain,light rain,10n
1695078000,2023-09-18 23:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,15.47,10000,10.45,14.95,14.93,16.07,1005,,,72,6.69,270,,,,,,20,801,Clouds,few clouds,02n
1695081600,2023-09-19 00:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,15.44,10000,9.57,14.82,14.38,16.08,1006,,,68,5.66,250,,,,,,20,801,Clouds,few clouds,02n
1695085200,2023-09-19 01:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,15.34,10000,10.12,14.78,14.4,16.08,1007,,,71,6.69,250,,,,,,20,801,Clouds,few clouds,02n
1695088800,2023-09-19 02:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,15.76,10000,10.09,15.19,14.38,16.64,1007,,,69,5.66,240,,0.25,,,,20,520,Rain,light intensity shower rain,09n
1695092400,2023-09-19 03:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,15.77,10000,10.53,15.26,14.94,16.64,1007,,,71,7.72,240,,,,,,20,520,Rain,light intensity shower rain,09n
1695096000,2023-09-19 04:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,15.55,10000,10.53,15.04,14.38,16.08,1007,,,72,7.72,240,,,,,,20,801,Clouds,few clouds,02n
1695099600,2023-09-19 05:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,15.48,10000,10.25,14.94,14.38,16.08,1007,,,71,9.26,240,,,,,,40,520,Rain,light intensity shower rain,09n
1695103200,2023-09-19 06:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,15.47,10000,10.66,14.98,14.93,16.08,1008,,,73,7.2,230,,0.25,,,,20,500,Rain,light rain,10d
1695106800,2023-09-19 07:00:00 +0000 UTC,7200,Amsterdam,52.367573,4.904139,15.22,10000,11.61,14.86,14.37,16.06,1008,,,79,7.2,210,,,,,,20,801,Clouds,few clouds,02d
